-92.683096 	8.668476 	
-96.463418 	21.924673 	
-108.965220 	30.660872 	
-112.232376 	33.897969 	
-113.592177 	43.781990 	
-107.577672 	51.889183 	
-100.674067 	55.654786 	
-95.010279 	55.587008 	
-88.664382 	51.274303 	
-83.623095 	47.272557 	
-68.349808 	39.952225 	
-55.245508 	37.963986 	
-49.009669 	33.174139 	
-48.595657 	23.282049 	
-52.047557 	15.256295 	
